Country Name,Country Code,Region,IncomeGroup,cellph_per100,co2_perc,land_area,electricity,fertility,fuel_exps_pc,start_business,foreign_inv,gdp,gdp_pc,growth_gdp_pc,hiv_prev,servs_mill,mil_exp,internet_users,population,rd_exp,taxRev_pc,val_primary,val_industry,val_manufacturing,val_services,region_code
Ecuador,ECU,Latin America & Caribbean,upper_mid,88.12949861,2.7532663634121697,248360.0,100.0,2.458,53.469381575520295,48.5,618439412.2592,104295862000.0,11501.010292442199,0.573877116510374,0.3,209.944844200849,2.3767115146098,57.27224368,17084357.0,,,9.51901672818233,32.0230096159111,14.5504885363777,51.554262367625505,LAm_Ca
"Egypt, Arab Rep.",EGY,Middle East & North Africa,lower_mid,105.54061340000001,2.2327320047030494,995450.0,100.0,3.21,23.877983108333396,11.5,7408700000.0,235369129337.71103,11742.0500882009,2.0255778567668403,0.1,36.1873306330534,1.2470692398394099,44.95020425,98423595.0,0.71858,12.5192110970171,11.7693159703255,32.4559570384587,16.8413264929505,54.4832804310917,MEa_NAf
Euro area,EMU,,,124.594419117736,6.47492085436996,2678923.57177734,100.0,1.5631420554350501,6.527045289070769,9.842105263157901,495541938412.519,12634710106684.0,45136.1558085221,2.2499127138564505,0.301361933714942,19626.320172328,1.4485412906322899,79.3727026422995,341783171.0,2.13748258791776,18.9169926485495,1.51215867227977,22.2617294506103,15.098430104865802,65.9303625780334,
Eritrea,ERI,Sub-Saharan Africa,low,13.71124821,,101000.0,48.423789978027294,4.061,,84.0,55468000.0,,,,0.6,,,1.30890698,,,,,,,,SSAf
Spain,ESP,Europe & Central Asia,high,113.2729956,5.03382448723757,499563.984375,100.0,1.34,6.67491016410246,12.5,6203743186.31794,1314314164402.2,39037.3783388467,2.7367991929717403,0.4,7247.03903373442,1.27309096099574,84.60224570000001,46723749.0,1.21963,14.4150060351565,2.6901620836957205,21.276825866173,12.5416650651669,66.7454455580951,Eu_CAs
Estonia,EST,Europe & Central Asia,high,145.4168041,14.848819173174,43470.0,100.0,1.6,10.3169272647084,3.5,1555186131.82212,26611651598.9453,33447.8277198239,4.7298130225055,0.7,29131.217625233,2.05854468149193,88.10245687,1320884.0,1.48796,21.6464656939329,2.0862674385306104,24.0063690010391,13.816032828612,60.162630606518,Eu_CAs
Ethiopia,ETH,Sub-Saharan Africa,low,37.72957949,0.118240576234369,1000000.0,44.3,4.081,0.0251401292731053,32.0,4017159564.65434,81716326730.819,1897.24907750157,6.62575716124269,0.9,0.714285553168672,0.6419202927722609,18.61805145,109224559.0,,8.35133826701354,34.6088392491026,21.932568202094604,5.691398810150139,36.7245899328932,SSAf
European Union,EUU,,,123.524776571544,6.37914904858669,4238693.57177734,100.0,1.5896992658027198,6.78376266036664,12.535714285714299,663116281418.945,17344924399291.3,42550.415117029705,2.28762811349893,0.271267406835188,18869.876961430502,1.49824518678404,80.6424890060126,513213363.0,2.0387788542230503,20.209907007573896,1.4435171320480902,21.981950707254896,14.3886302275163,66.00315934463259,
Fragile and conflict affected situations,FCS,,,68.6116635862333,0.8959309240974399,12933506.0078735,54.970585433588894,4.38848999575798,,26.342857142857103,10778134952.0177,829348955384.778,4531.87762540927,0.7681249459972009,2.41676186238205,29.2233113642886,2.3602024397107004,22.458187495953197,515215936.0,,,15.221852677606302,30.1903788083497,,47.092280565935404,
Finland,FIN,Europe & Central Asia,high,132.3102365,8.66072124349448,303910.0,100.0,1.57,11.0002412276833,17.0,13929597503.7968,252301837573.029,46343.5772169122,2.4119167274511404,,22324.1144951885,1.3985204245738199,87.46892907,5518050.0,2.89637,20.610425240054898,2.38021409431072,23.4791019701675,14.657546292225302,60.199099378450796,Eu_CAs
Fiji,FJI,East Asia & Pacific,upper_mid,114.1814154,1.3500709213309898,18270.0,96.0,2.4930000000000003,0.00626731453089743,40.0,387600527.644898,5270335184.70768,10318.9586799074,4.5732086316122595,,149.294724881732,0.9228394615965079,49.96637301,883483.0,,23.738750877077898,10.6718314196928,16.209066904354902,10.939496078129801,54.5083937664001,EAs_Pa
France,FRA,Europe & Central Asia,high,106.2134196,4.57318159541951,547556.9921875,100.0,1.92,3.90387842111745,3.5,47335618618.877,2586285406561.51,44255.941640102305,2.2519809370919304,0.5,14831.1951590204,2.29394279932913,80.5,66987244.0,2.26703,23.3604678243403,1.43711486668854,17.4341320487761,10.283023048355801,70.50541844271301,Eu_CAs
Faroe Islands,FRO,Europe & Central Asia,high,114.2077501,12.462906588824,1396.00006103516,100.0,2.5,,,,,,,,3931.22426599905,,97.58195894,48497.0,,,20.970468330516102,14.9094605194834,4.7705854407654105,52.8885353485135,Eu_CAs
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,lower_mid,21.89987114,1.39927963814381,700.0,80.7566833496094,3.0980000000000003,,16.0,,336427500.0,3504.3966506056604,2.04816098428265,,161.494361155223,,35.30405287,112640.0,,5.44076728291828,27.0794457398037,6.08401567041209,0.55684283148972,,EAs_Pa
Gabon,GAB,Sub-Saharan Africa,upper_mid,131.5092757,2.7563817815054703,257670.0,92.1912002563477,3.72,,31.0,1498038419.66195,14892609693.1667,17762.408644601102,-2.29157573813745,4.2,28.089574748053497,1.5312076297688402,50.32012015,2119275.0,,12.8300685455322,4.97313690987068,45.037850906071704,17.456006771993998,41.7428124794395,SSAf
United Kingdom,GBR,Europe & Central Asia,high,119.5259996,6.4974404904511704,241930.0,100.0,1.79,11.763210264674198,4.5,121248678596.565,2637866340434.13,44896.2645843105,1.10880778732772,,21195.885324026,1.78220538089607,94.62,66488991.0,1.67445,25.091212914176804,0.581257197170484,17.6239030344388,8.937032501254109,70.9557233118256,Eu_CAs
Georgia,GEO,Europe & Central Asia,upper_mid,140.6520757,2.4164604961964398,69490.0,100.0,1.986,3.8518588697534,2.0,1829933045.43,15081330942.4188,10674.175802685699,4.81865424848039,0.4,2360.2442486649697,1.93504651785341,60.49125755,3731000.0,0.31982,23.774074493947502,7.72734619510116,21.450548804678398,10.3839428714166,58.5309373025552,Eu_CAs
Ghana,GHA,Sub-Saharan Africa,lower_mid,127.46144790000001,0.5313717378981679,227540.0,79.0,3.926,,14.0,3254990000.0,58996776244.424,4457.3558457773,5.76855143734653,1.7,94.2260093935502,0.41391681686450804,37.88415262,29767108.0,,18.2621523936461,20.976891328747,28.2266587791302,11.1224435615719,43.091414518164704,SSAf
Gibraltar,GIB,Europe & Central Asia,high,118.69775249999999,15.6574647887324,10.0,100.0,,,,-2541141000.0,,,,,18382.352941176498,,,33718.0,,,,,,,Eu_CAs
Guinea,GIN,Sub-Saharan Africa,low,92.00155758,0.219671872697791,245720.0,35.441215515136705,4.777,0.6550531305776071,15.0,577380000.0,9915311049.151329,2435.2184751916197,10.268623103267599,1.5,1.57447181235544,2.46740138641465,11.40002077,12414318.0,,,17.589946663144698,30.103847166999103,10.926678079721999,41.9293069509766,SSAf
"Gambia, The",GMB,Sub-Saharan Africa,low,141.199904,0.25364098175828403,10120.0,56.2,5.358,0.0,25.0,5445631.48903737,1489464787.85603,1612.1395585064001,1.4994843460735,1.6,47.8794377689266,1.0734336670332199,19.83645444,2280102.0,,,24.956992050957798,14.091000606549999,5.4792350637236495,52.8481627273702,SSAf
Guinea-Bissau,GNB,Sub-Saharan Africa,low,77.08779374,0.160335468516147,28120.0,26.0473480224609,4.556,,8.5,15652439.964706302,1346841897.00437,1734.71490884792,3.2708872417568795,3.4,2.73501131747683,,3.930509152,1874309.0,,,46.348359012396294,12.553584048918701,11.3282821102253,36.3528748905294,SSAf
Equatorial Guinea,GNQ,Sub-Saharan Africa,upper_mid,44.65708861,4.76396715246517,28050.0,67.1840972900391,4.599,,33.0,304074312.247895,12289913729.3358,24532.9520019804,-8.221978141404529,6.5,0.0,,26.23999996,1308974.0,,11.4567349338539,2.33223920932761,52.3302543282798,18.504311555723103,45.1807218132753,SSAf
Greece,GRC,Europe & Central Asia,high,115.92624690000001,6.18033726778447,128900.0,100.0,1.38,38.5017360240407,12.5,3571265224.6915703,203085551429.132,28579.7945258539,1.70605803203834,0.2,3695.6937533886403,2.3852815561237,69.89,10727668.0,0.9663700000000001,25.0510052259827,3.5772593075332098,14.8569876245265,9.19160010829227,68.8489909775804,Eu_CAs
Grenada,GRD,Latin America & Caribbean,upper_mid,104.96359840000002,2.22238342730161,340.0,94.69567108154301,2.083,,15.0,111670867.27220601,1126882296.2963,14739.065754668702,4.47836492749509,,234.500423904612,,59.07173536,111454.0,,,6.20638547046556,12.1551729461193,3.35330923136,66.93208281888221,LAm_Ca
Greenland,GRL,Europe & Central Asia,high,,8.989181987743141,410450.0,100.0,2.09,3.68190360677557e-05,,,,,1.0144609467283499,,2527.99487279913,,69.48246178,56025.0,,,18.5802580652225,17.7317194676652,4.5602106565499,60.2352915414388,Eu_CAs
Guatemala,GTM,Latin America & Caribbean,upper_mid,118.1687909,1.1510008356966002,107160.0,93.28809356689449,2.92,6.56154712303952,15.0,1013100000.0,75620095537.5005,8166.85775480185,0.744150536244774,0.4,68.2828477742984,0.352941134242593,40.70304908,17247807.0,0.02988,10.213089673546301,10.0094301495352,26.025468877344604,18.331608975908,61.475604733969604,LAm_Ca
Guam,GUM,East Asia & Pacific,high,,,540.0,100.0,2.3280000000000003,,,,5859000000.0,,-0.619094092326705,,730.4557435126401,,80.50546556,165768.0,,,,,,,EAs_Pa
Guyana,GUY,Latin America & Caribbean,upper_mid,82.68979339,2.63239277948073,196850.0,90.86487579345699,2.485,0.000645708019495168,18.0,212151381.74184,3555205811.1380205,8140.415340194771,1.57255558822081,1.7,32.2488683872083,1.6932586457226597,37.32583679,779004.0,,,15.200095082651401,34.4217164353403,3.0617166564627896,41.111085006378005,LAm_Ca
High income,HIC,,,125.014337325817,10.925831512793,35145443.4158224,100.0,1.6369356941611002,13.5355431963575,10.9913793103448,1537149474808.56,51002983022253.9,48890.9486533842,1.74005262019588,,18739.3828031783,2.2771975685629102,82.4277624169845,1210312147.0,2.4722724838460097,15.2215655128954,1.28083897812351,22.5369028476303,14.123819549037302,70.0031731315227,
"Hong Kong SAR, China",HKG,East Asia & Pacific,high,249.7631259,6.39360052562418,1050.0,100.0,1.125,3.23321258158364,1.5,125716724339.795,341648103474.824,61706.8146996776,3.0643629623270803,,10484.8681629395,,89.41594465,7451000.0,0.76183,,0.0762060164208307,7.4756576382478706,1.07780521854625,89.53359749812999,EAs_Pa
Honduras,HND,Latin America & Caribbean,lower_mid,88.86604921,1.05764802292736,111890.0,86.5,2.423,0.0453703670185757,13.0,1264579024.48523,22940179173.6147,4916.72379248824,3.0296931676580203,0.3,79.5417293411304,1.7125893130415901,32.13636364,9587522.0,0.014969999999999999,17.3444720611594,12.0499014058464,25.827897497569698,17.1467725059127,58.380382072257795,LAm_Ca
Heavily indebted poor countries (HIPC),HPC,,,65.5895661492721,0.267777322424202,17378791.000060998,42.046524186628794,4.773469539744441,22.133982150496003,22.282051282051302,26723826482.113,751960655126.504,2422.54786578297,2.2985026131974,2.53005030449985,16.5867096276765,1.26832546669569,18.4647510681434,780234406.0,,12.758145922966301,23.743038804601802,22.0044551118664,10.3559832051343,44.339780058061706,
Croatia,HRV,Europe & Central Asia,high,103.0130428,3.97380490559031,55960.0,100.0,1.42,13.458133226265499,22.5,2040460130.7353601,55201417479.3925,26295.5122942987,4.16449537639041,,14607.963911533201,1.4650541787066103,67.09619204,4089400.0,0.84186,20.812230419002898,3.13590164262931,22.090480648864304,12.6711953284852,57.699235002304896,Eu_CAs
Haiti,HTI,Latin America & Caribbean,low,57.42400964,0.271140186830838,27560.0,43.7525634765625,2.8680000000000003,,97.0,374855000.0,8408252995.161429,1818.60656533786,-0.13852073034527698,1.9,4.55275302243615,0.000840337405567425,12.32610358,11123176.0,,,,,,,LAm_Ca
Hungary,HUN,Europe & Central Asia,high,113.4737751,4.2655749757664,90530.0,100.0,1.53,3.31741542433677,7.0,-12945830232.3855,139761138102.757,28798.6425572425,4.414292063057941,0.1,13627.1417371086,1.08207729001535,76.75054712,9768785.0,1.36461,23.3941475326187,3.8720691152716,25.7447006676912,19.8682698455717,54.961430263685294,Eu_CAs
IBRD only,IBD,,,108.24928881235701,4.518461557941929,69378808.046875,96.90983140631559,2.07349301336136,19.380199866306,24.8969696969697,524437037906.32794,28632922079785.2,13859.2033841044,3.8970485115738898,,887.25964016108,1.9133330672137299,49.753065879966606,4772284113.0,1.3909156327672698,12.1731802399736,7.683439319252981,31.916683566248196,19.3010159152566,54.361338959216994,
IDA & IBRD total,IBT,,,99.5819541919926,3.53853213946077,93340340.0459595,87.06663323538379,2.55113874452614,20.5948261625811,23.6212765957447,573556262199.477,30781503584021.9,11309.628850839099,3.5124545483793397,1.09678808055928,682.214434191284,1.89758227299339,42.47464011643579,6412522234.0,1.36706281127042,12.1753421446767,8.56946592622056,31.3250253784752,18.8428596988682,54.0327166633128,
IDA total,IDA,,,73.928611737742,0.5284068948429139,23961531.9990845,57.9699989381489,4.02145310627734,47.72172881688871,22.498666666666697,49119224293.1488,2157791845822.82,3832.72395051323,1.9210471166988399,1.90451519224034,75.39947732452241,1.67020606473807,20.9321525100388,1640238121.0,,,21.8270801936584,22.4720451519428,11.2733870369904,49.0746952885839,
IDA blend,IDB,,,76.98431914776391,0.8655921011188871,5955820.0,64.9987868372206,4.11206828203692,67.18314426087301,19.0823529411765,13457838404.1612,942180672601.1841,5300.08684889344,0.425618676551665,2.00365068030552,168.26613139281602,1.9440830812159602,23.521373160057202,555830605.0,,,21.9460671664438,20.006324705571398,10.0480734634872,53.9161285341416,
Indonesia,IDN,East Asia & Pacific,lower_mid,164.85144580000002,1.81937838004494,1811570.0,98.14,2.336,29.179761908020897,19.6,20510310832.4469,1015423455783.28,12279.1832757753,3.83998242004857,0.4,1280.67360170488,0.7164428327801609,32.2924419,267663435.0,,10.7534877772096,13.478748547027099,39.308443980208104,20.5229746805052,43.641748809450206,EAs_Pa
IDA only,IDX,,,72.41073933536109,0.35365914853103203,18005711.9990845,54.3556203259251,3.97549960556732,,23.5,35661385888.9876,1216320828718.15,3067.8869186287297,3.4302658049007797,1.84917024910245,27.561750123292303,1.4116737346111101,19.6459997339425,1084407516.0,,11.3138502034895,21.7228034304745,24.6329316846881,12.417864171308999,44.888940976992906,
Isle of Man,IMN,Europe & Central Asia,high,,,570.0,100.0,,,,,,,,,4545.56329098782,,,84077.0,,,0.61284178187404,8.211715309779821,2.50310291858679,87.14197644649259,Eu_CAs
India,IND,South Asia,lower_mid,87.2849181,1.72767050665838,2973190.0,92.61865997314449,2.3040000000000003,19.6266231494598,16.5,39966091358.7384,2652551202555.27,7168.992550744,6.035154527704929,0.2,123.10156680062599,2.4190343416652302,34.45,1352617328.0,0.61992,10.5697090519718,16.2498096711745,26.6421680349534,15.1999015149793,47.8225582786145,SAs
Ireland,IRL,Europe & Central Asia,high,102.8816649,7.31393980771791,68890.0,100.0,1.81,0.916447453804977,5.0,-3435981232.05423,331430014003.047,76807.4933739969,6.060822379178999,0.2,38597.4670652754,0.330585082043917,84.51538863,4853506.0,1.19563,18.842810626932604,0.928532651965451,35.9404038965642,32.0108654134211,56.5348983717044,Eu_CAs
"Iran, Islamic Rep.",IRN,Middle East & North Africa,upper_mid,107.249831,8.38410110077933,1628760.0,100.0,1.636,67.6676611751872,72.5,5019000000.0,454012768723.589,21011.288308854,2.32769419892394,0.1,225.698627305362,2.66751206072691,60.41635615,81800269.0,,,9.637366278011859,33.8601193999753,11.8955607216009,55.239570599286296,MEa_NAf
Iraq,IRQ,Middle East & North Africa,upper_mid,87.30509079999999,4.894917030423531,434128.0078125,100.0,4.309,99.9133837238436,26.5,-5032400000.0,193158783783.784,17415.4693927853,-4.13822291971057,,10.412011829430199,2.72652780753896,49.35999889,38433600.0,0.0373,1.24136945083715,3.8,44.6,2.11052335984095,51.5,MEa_NAf
Iceland,ISL,Europe & Central Asia,high,122.57652409999999,6.05965740746397,100250.0,100.0,1.74,1.99104609440194,11.5,-6999892980.93709,24489493459.0074,55322.0901345058,2.17876477040431,,57638.322655795,,98.26,353574.0,2.17034,22.9158191464065,4.59204466511424,19.6124803920598,9.391025292572241,63.771346870496906,Eu_CAs
Israel,ISR,Middle East & North Africa,high,126.6587916,7.86318134790706,21640.0,100.0,3.11,1.14469592222631,12.0,18168900000.0,353268411918.577,38867.7615971076,1.45842039279731,,6967.62420667256,4.34810126356225,81.58118359,8883800.0,4.26895,23.280715060810298,1.2096272020381298,19.647186344936898,12.545606352223599,68.7882428765552,MEa_NAf
Italy,ITA,Europe & Central Asia,high,141.2932687,5.2708667864029595,294140.0,100.0,1.34,3.75957204597759,6.0,9147685501.71978,1946570340341.13,40981.2816111757,1.8366819013900502,0.2,7744.061541237729,1.3327023072539,61.30114276,60431283.0,1.3407200000000001,23.3621700185717,1.8817285113716,21.5192528926089,14.765922368246601,66.41020603329099,Eu_CAs
Jamaica,JAM,Latin America & Caribbean,upper_mid,106.9516337,2.5814458863859,10830.0,99.5064468383789,1.993,22.2923391323175,3.0,888835228.478601,14781107821.7513,8970.780291138659,0.4732923156285839,1.8,137.288661908011,1.3519561350022802,48.78096953,2934855.0,,24.8193768372893,6.597095833189,19.0931562811083,7.666325759361089,61.266267155861996,LAm_Ca
Jordan,JOR,Middle East & North Africa,upper_mid,100.0096265,2.96523830754741,88780.0,100.0,3.3089999999999997,0.168398551895312,12.5,2029718309.85915,40765867418.8999,9129.93211751891,-0.262010615064241,,108.086849470809,4.682528726008179,66.79031443,9956011.0,,15.2158246656761,5.24613726194754,27.707509881422897,19.1484010061085,61.86130075458139,MEa_NAf
Japan,JPN,East Asia & Pacific,high,135.53809109999997,9.53870610327163,364560.0,100.0,1.43,2.19818626579715,11.2,20419904126.6246,4859950558538.97,41958.9621557727,2.09655174517761,0.1,5980.23609852766,0.923839535738282,90.87304215,126529100.0,3.27754,11.423572018208198,1.2110755049008701,28.9052110277425,20.675263402205697,69.32965090159,EAs_Pa
Kazakhstan,KAZ,Europe & Central Asia,upper_mid,146.6302368,14.3631697418223,2699700.0,100.0,2.73,76.6271311609793,5.0,4712631470.52606,162886867831.694,26490.84377438,2.6934321337623595,0.2,1232.24725708979,0.9538752223200341,76.42674823,18276499.0,0.16951,9.8357115521941,4.55600427070659,31.979790360678802,11.330139670840499,57.857435042574,Eu_CAs
Kenya,KEN,Sub-Saharan Africa,lower_mid,86.14733981,0.305923721896161,569140.0,63.8114700317383,3.793,,23.0,671488392.8923299,78757391333.0088,3258.15449926677,2.4200205755144903,4.8,36.577979303793,1.2204249864536498,17.82710021,51393010.0,,16.2566353938182,31.0723310305177,17.8916731787383,9.318804141765831,45.23321979151049,SSAf
Kyrgyz Republic,KGZ,Europe & Central Asia,lower_mid,121.915374,1.64639533887413,191800.0,100.0,3.0,13.1606002301003,10.0,-107212800.0,7702934800.12836,3733.60613756865,2.69491949275601,0.2,103.09444677487,1.5737701664103099,38.19903776,6315800.0,0.11903,16.801668055009,12.8344731564928,26.5464240007793,15.4342608672285,50.1483211681284,Eu_CAs
Cambodia,KHM,East Asia & Pacific,lower_mid,116.04211289999999,0.437653585193574,176520.0,89.07,2.53,3.549412457609579e-05,99.0,2788084321.65816,22177200511.5811,4019.6799851104497,5.38988623304968,0.5,55.155048148545596,2.20647137386887,33.99999913,16249798.0,0.11823,14.5828781049436,24.742664419658198,29.451962745246394,15.995185588786098,39.8859808153612,EAs_Pa
Kiribati,KIR,East Asia & Pacific,lower_mid,39.62525129,0.569873207119416,810.0,98.6145706176758,3.609,8.28238106938328,31.0,784797.2548946659,185572501.53280202,2227.92099492537,-1.1076108772084199,,26.279367192838002,,14.58181818,115847.0,,22.087469177916798,26.3210331488028,14.6943573667712,4.2082138331221195,61.77261888881479,EAs_Pa
St. Kitts and Nevis,KNA,Latin America & Caribbean,high,138.906857,4.549986213416309,260.0,100.0,,0.00157014128585019,18.5,50927262.20607,992007403.125926,30452.101320101603,0.35412235851619295,,3112.6909405322303,,80.71019081,52441.0,,20.0735831414467,0.9040476800075251,23.4509602107942,5.683974104912631,63.3515137239241,LAm_Ca
"Korea, Rep.",KOR,East Asia & Pacific,high,124.86450759999998,11.570345409340101,97489.00390625,100.0,1.052,9.00770617211237,4.0,17912900000.0,1530750923148.7,38824.1153902612,2.62122194009741,,1196.5134166401801,2.61734363736466,95.09714917,51635256.0,4.21702,13.9480457665053,1.92759592297656,35.1297976715601,26.7818278387074,53.7499284315983,EAs_Pa
Kuwait,KWT,Middle East & North Africa,high,172.58031369999998,25.849229275344896,17820.0,100.0,1.96,95.22210860212391,35.4,113012065.007347,119551599076.82199,72621.6260603286,-5.84267289159662,0.1,484.209327341037,5.05553177566242,97.99998933,4137309.0,0.0966,1.38077874761047,0.518517173990646,52.134572450220496,7.2020643880952795,62.237489336213294,MEa_NAf
Latin America & Caribbean (excluding high income),LAC,,,106.495655756735,2.96268220310426,19018930.0,98.02596944402842,2.0531081108378704,14.178688510504001,33.5791666666667,147189224677.016,5405037342852.1,15608.3749448255,0.746898825550019,0.497228376019154,798.8275534384101,1.22562420871461,61.409304588768606,609013934.0,0.823509264644555,13.08384298093,5.064725784378259,23.1505486804001,13.080552291520801,60.9237484572639,
Lao PDR,LAO,East Asia & Pacific,lower_mid,54.12257807,0.29436488328788,230800.0,93.6,2.6430000000000002,0.0445116288850401,174.0,1599365808.2674198,16853087485.4118,6939.555068714621,5.20419403628074,0.3,16.395717841201698,,25.51043508,7061507.0,,,17.2303101257307,28.7592389607918,8.032767349137679,42.477104186399,EAs_Pa
Lebanon,LBN,Middle East & North Africa,upper_mid,72.32533375,3.84359823135183,10230.0,100.0,1.713,1.09749228657573,15.0,2558729287.49599,53393799668.325,12813.869552599399,-0.9352341503368391,0.1,119.35043416106001,4.993891315784589,78.18077489,6848925.0,,13.453046210104699,2.90482522580596,15.4843529871263,8.62220530871536,74.7042766495931,MEa_NAf
Liberia,LBR,Sub-Saharan Africa,low,56.21413443,0.214493388584254,96320.0,21.488868713378896,4.513,,18.0,247842983.01405,3285455000.0,1293.41593414343,-0.0469852696917599,1.4,1.9139863060659799,0.7653727598610028,7.984479722000001,4818977.0,,,37.2421843014242,7.98544828187951,1.95251364776532,50.3438864662127,SSAf
Libya,LBY,Middle East & North Africa,upper_mid,94.43706099,8.958794329552,1759540.0,70.1482009887695,2.235,,35.0,,38115981878.5647,19056.8042971544,24.9711313888968,,938.194642413206,,21.75892062,6678567.0,,,,,,,MEa_NAf
