Country Name,Country Code,Region,IncomeGroup,cellph_per100,co2_perc,land_area,electricity,fertility,fuel_exps_pc,start_business,foreign_inv,gdp,gdp_pc,growth_gdp_pc,hiv_prev,servs_mill,mil_exp,internet_users,population,rd_exp,taxRev_pc,val_primary,val_industry,val_manufacturing,val_services,region_code
Post-demographic dividend,PST,,,123.076297015603,10.3597894698665,31473668.9923,100.0,1.59178701501798,9.74384887317402,11.341666666666699,1398119190882.67,47254338522135.4,47037.1977325004,1.8904912336630602,,19976.411491849198,2.1758565385931297,80.8569187217562,1109997273.0,2.52657214282473,15.4300577907818,1.2823989728471201,21.5735272333602,13.8490359559854,70.733182357299,
French Polynesia,PYF,East Asia & Pacific,high,101.70737829999999,2.9556798733921004,3660.0,100.0,1.9969999999999999,0.0102509951080992,,47241927.127482794,,,,,597.603068420119,,72.70389531,277679.0,,,,,,,EAs_Pa
Qatar,QAT,Middle East & North Africa,high,151.1270603,43.857307951616704,11610.0,100.0,1.886,87.81367901768591,7.7,985989010.9890109,166928571428.57098,124609.304140088,-1.0428529875825199,0.1,401.141546813549,,95.94,2781677.0,0.50969,,0.18395632847792398,53.2053847059143,8.47611374150153,50.7779216193951,MEa_NAf
Romania,ROU,Europe & Central Asia,upper_mid,113.8251522,3.51615369125659,230080.0,100.0,1.64,5.75857961709718,35.0,5952909608.10492,211406933991.363,26595.426427646602,7.61868157247247,0.1,12255.1683622982,1.9342090735846897,63.74728218,19473936.0,0.48788000000000004,18.8780526413728,4.0617386151523,30.0637638776091,20.120229700520998,55.5805678315237,Eu_CAs
Russian Federation,RUS,Europe & Central Asia,upper_mid,157.85822019999998,11.857527773705199,16376870.0,100.0,1.7619999999999998,69.8742927361395,10.1,28557440000.0,1578624060588.26,25766.9288144165,1.5151745832613102,1.2,3541.0971901511402,3.92951108949691,76.00813853,144478050.0,1.09689,10.6412105180757,3.8507525431981597,29.4616959067986,12.010668893199199,56.76021714100099,Eu_CAs
Rwanda,RWA,Sub-Saharan Africa,low,72.23888424,0.0757642235602309,24670.0,34.1,3.8089999999999997,0.19831494737397398,4.0,293413074.0,9135454442.14013,2082.2936354878,3.29488679711001,2.7,18.2790377747584,1.2318198553324098,21.76763262,12301939.0,,13.7000979048059,29.309524940678102,16.3696237673086,5.80962767589265,47.2925786508881,SSAf
South Asia,SAS,,,86.93421659906159,1.45657274518659,4771603.99902344,89.88648924281941,2.43919217484413,17.5665914695227,13.8125,47168344266.3027,3347712176123.4,6563.349789608871,5.643330400370389,0.17802138828607897,118.202694689005,2.45107801830611,30.1877918472125,1814388744.0,0.5619269066207478,10.508712060546198,16.677326269172198,25.776644292711897,14.9234667690165,48.9333275675873,
Saudi Arabia,SAU,Middle East & North Africa,high,122.0799835,19.440666482647103,2149690.0,100.0,2.491,84.9370072153405,17.8,1418843613.8004801,688586133333.333,53693.364236490095,-2.7104818754513595,,166.801881631572,8.77471912659104,82.12,33699947.0,,3.3344037229848396,2.68562239486141,43.1574510312353,12.9071296769913,54.01713443726279,MEa_NAf
Sudan,SDN,Sub-Saharan Africa,lower_mid,70.6681119,0.299732598319775,,56.4515495300293,4.468999999999999,,34.5,1065298481.4186699,123053386001.137,4880.2615167413205,1.81493877275854,0.2,1.8735474078641599,2.27830187334924,30.87029573,41801533.0,,7.1986030262647995,31.199986859373396,2.31999902287648,,46.479980423835705,SSAf
Senegal,SEN,Sub-Saharan Africa,lower_mid,99.41831103,0.624760004263926,192530.0,61.7,4.695,19.1871637058985,6.0,586839886.943083,21081669870.0624,3556.1377583473704,4.1255024238150195,0.4,8.82006871741479,1.85432975233273,29.64312367,15854360.0,0.75183,15.8353896741081,14.414095042274498,23.3440275094386,16.4126061293582,51.968378325682,SSAf
Singapore,SGP,East Asia & Pacific,high,146.8230696,10.306331909983,709.0000152587891,100.0,1.16,16.695718489663598,1.5,94811159186.777,338406474038.67,96552.6026075455,3.60794895341697,0.2,58690.33345431861,3.14363241619433,84.44953878,5638676.0,,13.1397745298612,0.0309277224360941,23.374485334479104,17.61430512986,70.55992604655859,EAs_Pa
Solomon Islands,SLB,East Asia & Pacific,lower_mid,76.11619009,0.34353979617734604,27990.0,62.8956413269043,3.795,0.000840178739326716,9.0,36565531.526441105,1321131090.7350302,2339.38066750728,0.8320264483430999,,61.3170911171974,,11.92422906,652858.0,,29.155527251568998,,,,,EAs_Pa
Sierra Leone,SLE,Sub-Saharan Africa,low,87.66460435,0.186560087693797,72180.0,23.4,4.359,0.0128424574141634,8.0,751825733.253977,3739577973.2394295,1544.42928960789,1.99024006788851,1.4,1.86955051064769,0.7976317629685981,13.23693043,7650154.0,,,58.208741327620295,5.61093425781216,1.82070787825313,33.286093643891,SSAf
El Salvador,SLV,Latin America & Caribbean,lower_mid,156.5132655,0.998428943780015,20720.0,99.49038696289058,2.0580000000000003,2.58823636398772,16.5,503801415.183001,24927970000.0,7972.768589865041,1.79578398250986,0.6,61.520428069470206,1.03057541489324,31.25135241,6420744.0,0.14517,16.7526849094045,5.6309234201039,24.0183041236857,16.2276663360122,60.45697379991489,LAm_Ca
San Marino,SMR,Europe & Central Asia,high,113.7724551,,60.0,100.0,,,12.5,,1632860040.56795,63037.125778043206,0.9965845980220541,,18858.9587478839,,60.18230126,33785.0,,16.6656748037574,,,,,Eu_CAs
Somalia,SOM,Sub-Saharan Africa,low,48.28888515,0.04534723087201201,627340.0,32.9465141296387,6.171,,70.0,384000000.0,7128000000.0,,,0.1,25.9097207994533,,2.004048698,15008154.0,,,,,,,SSAf
Serbia,SRB,Europe & Central Asia,upper_mid,123.99010530000001,5.2825219168830095,87460.0,100.0,1.46,,5.5,2892671922.46736,44120424391.86,16433.382459360902,2.5938558457408796,0.1,5802.567150624611,1.90613603424839,70.33083553,6982084.0,0.86536,,6.80209676730495,25.7243111645288,,50.393331317230796,Eu_CAs
Sub-Saharan Africa (excluding high income),SSA,,,72.0306147097825,0.84874859980702,21241901.000060998,44.5685113197542,4.7814928104081,49.2645351488814,23.189361702127698,25468170032.5479,1677659255398.8,3878.0237104399603,-0.17753277005408605,4.0807339409523,565.6249262176069,1.1027143191609299,22.1148876935253,1078209758.0,,18.952973313277198,15.575020969005198,24.141871517270104,10.154683041087301,52.910864997156494,
South Sudan,SSD,Sub-Saharan Africa,low,22.17713444,0.141748231600483,,25.382070541381804,4.774,,13.0,1420000.0,,,,2.4,0.18330530442474302,1.32920833296659,7.977428907,10975920.0,,,11.4095103135889,20.625559651567897,4.55016111498258,67.9649300348432,SSAf
Sub-Saharan Africa,SSF,,,72.0399485793659,0.849177690461,21242361.000060998,44.5735868076554,4.7813809173027195,49.19878749299371,23.372916666666697,25592635568.2525,1679162216563.35,3880.3221061826503,-0.17605629303206197,4.0807339409523,579.782957584302,1.10303913970612,22.118160291890803,1078306520.0,,18.965089439044398,15.5639352091446,24.131074684843103,10.1508079052341,52.925617936136895,
Small states,SST,,,113.63337454351601,7.46265256907943,2500872.99911499,79.9607973895994,2.8747725703276603,61.549517323539106,19.40625,18845075567.7976,483622746147.49396,23213.625704203398,0.19236749313694199,6.230210256304471,2778.2663940714397,,49.800013089867605,40575321.0,,,2.56158965151924,35.9811914237891,10.160985379538198,57.2778806731132,
Sao Tome and Principe,STP,Sub-Saharan Africa,lower_mid,85.13950677,0.5807936564704921,960.0,72.5107040405273,4.394,,7.0,34208489.0333144,375040173.816889,3312.72796857403,1.9340935854772698,,38.6307336459204,,29.9312292,211028.0,,,11.6744261596297,15.4169149108056,7.01629612218783,70.9827229653463,SSAf
Suriname,SUR,Latin America & Caribbean,upper_mid,141.26165690000002,3.5989122910389604,156000.0,96.78314208984379,2.3480000000000003,10.6347480325067,66.5,158746081.491454,3068766109.75333,15002.419861673101,0.687495235292985,1.3,201.578976890285,,48.94517397,575991.0,,,9.87479089572667,30.298575556344105,13.271151214072098,53.1403659958433,LAm_Ca
Slovak Republic,SVK,Europe & Central Asia,high,130.6570231,5.661581327744241,48080.0,100.0,1.48,4.61176001475442,26.5,5921628927.201261,95617670260.1145,32371.2229547652,3.02833860042824,0.1,6963.66692944886,1.20523821388528,81.62566752,5447011.0,1.1753,17.5444622588407,3.3631737927303202,31.085417609688,20.137586855885502,55.961042213625205,Eu_CAs
Slovenia,SVN,Europe & Central Asia,high,117.4615476,6.213686844683269,20141.999511718797,100.0,1.58,6.187993323368519,8.0,1081878507.50789,48455919386.0505,36153.3831240136,4.81222061515116,0.1,19594.093655209,0.974192235140298,78.88542636,2067372.0,2.19655,18.4861392976613,1.94541386957645,28.080795342547603,20.1940848144051,56.5679860974971,Eu_CAs
Sweden,SWE,Europe & Central Asia,high,126.32116540000001,4.47818217821374,407310.0,100.0,1.85,7.983216380259759,7.0,24179980463.4968,535607385506.432,51404.7853914838,0.738138802775708,,13619.1203991212,1.0429144410384201,96.40964528,10183175.0,3.2654900000000002,26.9751612681341,1.1204659357878899,21.560064913965302,13.354518313431802,65.7102718346404,Eu_CAs
Eswatini,SWZ,Sub-Saharan Africa,lower_mid,76.94254323,1.09840450548437,17200.0,73.5262756347656,3.033,1.04692945901451,30.0,-59462742.87778511,4433664364.24725,10526.1100493887,0.8976660368930991,27.4,40.897868243072,1.50006194948238,30.3,1136191.0,0.27013000000000004,,8.95498753594449,34.993301762079504,30.9804158820672,51.9040624412173,SSAf
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,high,,19.4613241342709,34.0,100.0,,,,32759776.5363128,,,,,739.389756987233,,,40654.0,,,0.088587806149036,8.473163105784261,0.81813444502345,69.2600312662845,LAm_Ca
Seychelles,SYC,Sub-Saharan Africa,high,176.5751502,5.41867796276229,460.0,100.0,3.63,0.0025140292460659698,32.0,124465535.704601,1503168689.81984,29062.2628539554,3.0631085004052103,,155191.302442536,1.4442196950669302,58.76981124,96762.0,,29.598583397009897,2.00964168813175,10.930045828697601,5.750565928011559,70.9636836845964,SSAf
Syrian Arab Republic,SYR,Middle East & North Africa,low,84.21516784,1.64053906266363,183630.0,89.63878631591801,2.865,,15.5,,,,,,13.299740649198402,,34.25340193,16906283.0,0.01248,,,,,,MEa_NAf
Turks and Caicos Islands,TCA,Latin America & Caribbean,high,,5.80598829483446,950.0,100.0,,,,22068000.0,962525840.0,23873.4206133785,2.71337075549131,,754.411962818268,,,37665.0,,,0.5383089991049791,9.16619893917606,0.6952446769216349,76.7273265405142,LAm_Ca
Chad,TCD,Sub-Saharan Africa,low,42.65861449,0.0534072418467253,1259200.0,10.8764162063599,5.846,,58.0,334997123.662935,9975692095.40855,1929.4727515883499,-5.928776623110959,1.3,0.599329829384782,2.1295595384847,6.49999812,15477751.0,,,46.125803114973294,13.6592291126337,2.95510632352941,30.493042638703198,SSAf
East Asia & Pacific (IDA & IBRD countries),TEA,,,115.52164177185101,5.8283716444717095,15793350.0,98.2604232306703,1.8485853290981697,5.826903120404331,30.009523809523802,238699560437.321,14618128658743.0,15057.4288269427,5.695249579716459,,472.68865300443804,1.7490664787823897,50.787621034109605,2056064424.0,1.95826748388774,10.124213608682599,8.95210433146385,39.2496064194005,27.2791218341235,51.2777323251855,
Europe & Central Asia (IDA & IBRD countries),TEC,,,127.464665786221,7.3957305016920305,22984325.0078125,99.9864219138175,1.8809451385430902,40.510218508517205,14.368181818181801,85359617590.8089,3898846070787.19,21589.3120491638,3.59167086876869,0.7390095944405709,4077.20001644284,2.90840414306081,67.2006319289218,459865205.0,0.872992110230246,14.4419888512678,5.07987653960034,28.885147396598395,14.302514248227501,55.013283172621605,
Togo,TGO,Sub-Saharan Africa,low,77.84230825,0.36731662958109995,54390.0,48.0,4.3839999999999995,1.3932426088439798,5.5,88339955.40324101,4765866980.38429,1682.7492021670498,1.89161307171395,2.1,4.5463549599108894,1.97291955976058,12.36022497,7889094.0,,18.9542730571164,26.393074000497304,16.152695279779802,7.333512345129651,28.1012361362939,SSAf
Thailand,THA,East Asia & Pacific,upper_mid,176.0347306,4.62037714609842,510890.0,100.0,1.4669999999999999,4.8007662516001295,4.5,8045508381.6,455275517239.34705,17917.2068895954,3.6655739469684203,1.1,578.284671527573,1.32751335607131,52.89192934,69428524.0,0.61593,16.128357812620198,8.45068651637846,35.7412095129715,27.378179319497498,55.808103970649995,EAs_Pa
Tajikistan,TJK,Europe & Central Asia,low,111.0146757,0.628730158480124,138790.0,99.3,3.313,,11.0,185827080.700795,7157865188.25222,3216.58070235526,4.991499097740941,0.3,20.0444401002312,,21.96,9100837.0,0.1089,,20.376070823490103,27.235214972347197,9.72042489688706,42.248495294525796,Eu_CAs
Turkmenistan,TKM,Europe & Central Asia,upper_mid,162.8495634,12.5170961201011,469930.0,100.0,2.8360000000000003,,,2313501677.0,37926285714.2857,18032.2219588979,4.73728487434192,,4.51571634284638,,21.25099741,5850908.0,,,,,,,Eu_CAs
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,108.774359640597,3.07108458775194,19913632.03125,98.0776134613229,2.05207250735886,13.3384297618028,29.18,160166433959.125,5732278498069.47,16075.8342217518,0.715571444052969,0.507238510358545,1015.6244990598599,1.2550329252473797,62.2890896001865,625569713.0,0.798091097051804,13.387683606154098,5.001665348429451,23.506172768730195,12.9463964452741,60.686426056774394,
Timor-Leste,TLS,East Asia & Pacific,lower_mid,120.0810608,0.39969650805437296,14870.0,80.38075256347659,5.391,,13.0,6715937.467148,2487269437.36822,7416.22335499345,-10.905711564085,,12.0650450709867,0.6092033955556989,27.49273173,1267972.0,,18.5972564278571,10.7380606327535,45.1313826972917,0.722939913124087,43.46361192161329,EAs_Pa
Middle East & North Africa (IDA & IBRD countries),TMN,,,100.94317018314301,4.00480362152471,8635068.0078125,97.3398215051986,2.76041357101009,65.3053599442126,23.0416666666667,16569670377.6664,1422817551938.79,13849.5082713824,1.33002312382698,0.10426838424043301,122.714291454034,3.07544735423092,49.81616152702679,378327628.0,,,9.47944904738425,33.5869050667169,14.8145925365307,53.406989872713794,
Tonga,TON,East Asia & Pacific,upper_mid,99.92408813,1.19779665043354,720.0,97.96759033203129,3.595,0.000140759266745567,16.0,-5614626.96291365,430174168.740104,6321.60693306938,1.8290466479734702,,205.88638992921398,,41.24872764,103197.0,,19.018722519796697,17.211916807195,17.2681281618887,6.205733558178751,,EAs_Pa
South Asia (IDA & IBRD),TSA,,,86.93421659906159,1.45657274518659,4771603.99902344,89.88648924281941,2.43919217484413,17.5665914695227,13.8125,47168344266.3027,3347712176123.4,6563.349789608871,5.643330400370389,0.17802138828607897,118.202694689005,2.45107801830611,30.1877918472125,1814388744.0,0.5619269066207478,10.508712060546198,16.677326269172198,25.776644292711897,14.9234667690165,48.9333275675873,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,72.0399485793659,0.849177690461,21242361.000060998,44.5735868076554,4.7813809173027195,49.19878749299371,23.372916666666697,25592635568.2525,1679162216563.35,3880.3221061826503,-0.17605629303206197,4.0807339409523,579.782957584302,1.10303913970612,22.118160291890803,1078306520.0,,18.965089439044398,15.5639352091446,24.131074684843103,10.1508079052341,52.925617936136895,
Trinidad and Tobago,TTO,Latin America & Caribbean,high,148.3164065,33.966414453933,5130.0,100.0,1.739,59.6228010656836,10.5,-456860907.461982,22250455018.8067,31428.7976775167,-2.3612728239571203,1.1,290.447317769596,0.7781726990789799,77.32605293,1389858.0,0.08856,26.401658326820602,0.487294256120886,34.2593222834211,17.1453923846806,61.621277518309995,LAm_Ca
Tunisia,TUN,Middle East & North Africa,lower_mid,124.2969315,2.60593240600076,155360.0,100.0,2.175,13.1898466039483,8.0,809696518.8009549,39952095560.8829,12047.051134045802,0.671392797217862,0.1,214.283658911843,2.08983075733882,55.5,11565204.0,0.62961,,9.45866794945459,23.9952608112743,14.914748052434001,59.6896143173386,MEa_NAf
Turkey,TUR,Europe & Central Asia,upper_mid,96.35290201,4.47977349568748,769630.0,100.0,2.0340000000000003,3.76193819896048,7.0,11546000000.0,851549231502.615,27878.6092367084,5.74526765822441,,3351.87001556018,2.50435660854,64.68461768,82319724.0,0.8815,18.2381872916934,6.18374642600355,28.183296253298103,16.5986325526423,53.7630616365368,Eu_CAs
Tuvalu,TUV,East Asia & Pacific,upper_mid,71.47962831,1.00264309150565,30.0,100.0,,,,300000.0,40620557.13350929,3903.6550046645293,2.76652144864558,,,,49.31833862,11508.0,,,,,,,EAs_Pa
Tanzania,TZA,Sub-Saharan Africa,low,69.71531452,0.231426985468443,885800.0,32.8133316040039,4.953,2.19089770350676,27.5,1180210224.8162801,53320625958.5628,3090.49437114677,3.64001088107275,4.5,22.702365981677197,1.2118635133876001,15.99999943,56318348.0,,10.4924954944653,27.444142571775398,24.858399368155798,7.81371783783383,39.4485885215938,SSAf
Uganda,UGA,Sub-Saharan Africa,low,58.20615087,0.141664527352892,200520.0,22.0,5.5,2.11409952189686,24.0,802704141.0085679,25995031850.1545,1945.3586041961398,0.0404095716355783,5.9,20.4069411294975,1.4250058976975302,23.70653091,42723139.0,,12.9285306485061,23.6543451870448,20.629423493821896,8.71151843833483,47.464709059975604,SSAf
Ukraine,UKR,Europe & Central Asia,lower_mid,133.4908372,5.02074706440171,579290.0,100.0,1.374,3.38994047309588,6.5,2827000000.0,112190355158.17801,8693.69364884734,2.91712336406636,0.9,3948.26051136113,3.7828029528703397,57.11513856,44622516.0,0.6147699999999999,20.4513654211322,11.7257009089167,23.1783620717483,12.2191260296634,49.91424799622029,Eu_CAs
Upper middle income,UMC,,,111.692495832813,6.5275718210192295,58416073.015625,99.36857368839969,1.8355633918943501,19.6378935834893,24.992727272727297,408036521987.71796,22851037576513.0,17908.2837148447,3.8554873724368,,1097.44273258173,1.91315470989027,58.432434297674504,2655635719.0,1.52624821924621,11.972704642087901,6.5163360984739995,32.416079885647996,20.1413377451345,55.5257535452206,
Uruguay,URY,Latin America & Caribbean,high,147.4671006,1.98424083514046,175020.0,100.0,1.984,1.13312897089952,6.5,2591622875.20769,56488991831.0239,22728.134750687597,2.21776863877349,0.6,1103.6923791394302,1.95077407735433,68.27966256,3449299.0,0.36446,18.5094794019647,5.89193972971934,25.5392781241608,12.8180677583115,59.69250233538429,LAm_Ca
United States,USA,North America,high,120.6930432,16.502837239406,9147420.0,100.0,1.7655,11.1563736099247,5.6,354828000000.0,19485393853000.0,59927.929833953494,1.5644444308481598,,30335.7014808075,3.16286487973421,75.23264272,327167434.0,2.74043,11.2046031993722,0.940404125890274,17.9549024407408,11.122251435452002,77.551373973225,NAm
Uzbekistan,UZB,Europe & Central Asia,lower_mid,76.04190715,3.4207227458490097,425400.0,100.0,2.455,,4.0,1797341435.6538103,59159949231.4924,6644.5688858410995,2.7177300879710797,0.3,202.169899285551,3.5554825523167004,52.30510079,32955400.0,0.21254,14.278127547234302,30.837260291749395,24.1431005703855,,35.7693814178489,Eu_CAs
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,upper_mid,105.4114307,1.92005401383416,390.0,100.0,1.911,0.00048162937062745095,10.0,98139608.3060755,785222509.144563,11776.6715734858,0.521992347253672,,163.89412439564,,65.56,110210.0,,23.592260882551397,6.91696475274142,14.838030038006599,4.96072808386964,62.715232041875296,LAm_Ca
"Venezuela, RB",VEN,Latin America & Caribbean,upper_mid,78.4636301,6.164731034316571,882050.0,100.0,2.294,,230.0,-68000000.0,,,,,293.497106488038,,64.31336383,28870195.0,0.24106999999999998,,,,,,LAm_Ca
British Virgin Islands,VGB,Latin America & Caribbean,high,,6.198316602849361,150.0,100.0,,,,38358079000.0,,,,,355546.539540859,,,29802.0,,,,,,,LAm_Ca
Virgin Islands (U.S.),VIR,Latin America & Caribbean,high,,,350.0,100.0,2.08,,,,3855000000.0,,-1.4747671859689298,,1053.43625312302,,64.3774943,106977.0,,,,,,,LAm_Ca
Vietnam,VNM,East Asia & Pacific,lower_mid,125.6177267,1.81989397652576,310070.0,100.0,1.95,6.15828224962063,17.0,14100000000.0,223779865815.183,6857.98404387187,5.730628272652769,0.3,1348.71595124909,2.29945742821055,49.56909734,95540395.0,0.44113,,16.3196440917105,32.7150421754965,14.2655138556961,40.924678411977794,EAs_Pa
Vanuatu,VUT,East Asia & Pacific,lower_mid,82.54152126,0.583633965924938,12190.0,62.784294128418,3.239,,18.0,24704497.292206302,849708342.6984121,3110.31028343763,1.8726992022008602,,178.627718818956,,25.71978784,292680.0,,16.7452620453839,,,,,EAs_Pa
World,WLD,,,102.953231937576,4.98070685188463,127354641.43053201,88.86707329012421,2.42562753113188,16.0074872804231,20.1189473684211,2085129881725.83,80885580989211.6,17136.6371983104,1.99432200560446,0.8,3519.69918650798,2.1404854679435,48.565130757136004,7594270356.0,2.11438829483737,14.3157812667831,3.5134818984644003,25.1688074280651,15.555751773150199,65.2378100394087,
Samoa,WSM,East Asia & Pacific,upper_mid,63.23101201,1.03015799522425,2830.0,96.8,3.926,0.0182051517534925,9.0,9062247.69605818,841538412.998896,6677.68551022861,2.27526482130438,,296.89995495311,,33.61093932,196130.0,,22.6768808003324,9.586428480755009,23.8859925458685,9.72385278309139,,EAs_Pa
Kosovo,XKX,Europe & Central Asia,upper_mid,,,10887.0,100.0,2.02,,5.5,324803899.58435297,7227764976.792741,10759.6489225281,3.40237476613581,,,0.795344788911837,,1845300.0,,,10.461837531506902,23.7999209238728,10.969374474885099,46.132930264740295,Eu_CAs
"Yemen, Rep.",YEM,Middle East & North Africa,low,54.36332628,0.8789956119400608,527970.0,79.2,3.889,70.25825296293701,40.5,-269850000.0,26818703092.5852,2645.30838302614,-8.19488956593459,,3.37706500789066,,26.71835477,28498687.0,,,7.0835037893411394,46.6113349813093,6.8680557291740705,22.9439573117694,MEa_NAf
South Africa,ZAF,Sub-Saharan Africa,upper_mid,156.0332292,8.979062347588481,1213090.0,84.4,2.43,10.8252693131529,40.0,2059863824.78035,348871647962.32104,13458.9637418502,-0.0995400449531019,18.8,9430.69731150022,0.981709721430103,56.16739447,57779622.0,0.7981600000000001,27.3324057234863,2.17817358718032,26.009142586609602,12.040172579045201,61.0205897332758,SSAf
Zambia,ZMB,Sub-Saharan Africa,lower_mid,78.6149339,0.29241222245577597,743390.0,40.3,4.925,1.14917846605874,8.5,865903085.18835,25868142076.7897,4090.12004042731,0.39573993055479706,11.5,42.364614795289896,1.40095005931668,27.852579100000003,17351822.0,,14.393956083805802,6.22847041620006,34.8771390757897,7.686142398356299,54.1824542568649,SSAf
Zimbabwe,ZWE,Sub-Saharan Africa,lower_mid,85.25218295,0.8847212943322951,386850.0,40.42136764526371,3.682,0.555653457866147,32.0,247187738.788,22813010116.1292,2825.72512228756,3.1863990336930494,13.3,30.554737055415398,2.16960636324343,27.05548769,14439018.0,,18.060220102262,7.87398582101493,22.1150590703934,11.5960198919073,60.4099015011579,SSAf
